2025-07-17T09:25:20.097491,CPU,1,systemd,0.0
2025-07-17T09:25:20.097491,CPU,2,kthreadd,0.0
2025-07-17T09:25:20.097491,CPU,3,pool_workqueue_release,0.0
2025-07-17T09:25:20.097491,MEM,2989,code,7.8343355083404305
2025-07-17T09:25:20.097491,MEM,2710,code,3.7716956522496257
2025-07-17T09:25:20.097491,MEM,2081,cinnamon,3.011531542827091
2025-07-17T09:25:20.097491,DISK_IO,1,systemd,257206272
2025-07-17T09:25:20.097491,DISK_IO,2631,code,160362496
2025-07-17T09:25:20.097491,DISK_IO,389,systemd-journald,147578880
